,ness_ID,Cincerta_transcript_ID,PID,aligned_sites,k0,k4,diffs0,sites0,diffs4,sites4,gene,transcript,SFS0,SFS4,pi0,pi4,chlamynet_connectivity,between_centrality
2606,26895735,g15524.t1,0.31,4907,0.3082837761762294,0.6612525358244458,795,3145,526,1197,g9501,g9501.t1,"[3136, 68, 49, 16, 23, 4, 16, 14, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1071, 42, 32, 10, 11, 8, 16, 11, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.015878611958218512,0.03143428042302256,31,19554.46385
2607,26890781,g7168.t1,0.15,1684,0.09623485761472043,0.4136466876596212,97,1074,124,390,Cre14.g623200,Cre14.g623200.t1.3,"[878, 15, 8, 0, 7, 3, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[268, 29, 9, 3, 1, 8, 6, 2, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.010467505779604418,0.04895049661354975,13,4266.342418
2608,26904694,g13289.t1,0.09,621,0.024552110548703415,0.294704136216738,10,414,29,119,Cre10.g438650,Cre10.g438650.t1.2,"[494, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[137, 4, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000670690811535882,0.009713144517066084,4,3.3866135689999997
2609,26906983,g6073.t1,0.09,1203,0.04507794305227908,0.3402711684028587,35,800,61,223,g13221,g13221.t1,"[998, 9, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[258, 13, 3, 6, 4, 2, 7, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003138804929086259,0.041904387172929373,8,21146.24031
2610,26899809,g7846.t1,0.13,2019,0.06086062547793726,0.3831192178244929,75,1283,141,470,Cre02.g101750,Cre02.g101750.t1.2,"[1269, 19, 2, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[429, 11, 5, 13, 3, 4, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004151006052921554,0.025408323272691945,32,1081.460196
2611,26895652,g12990.t1,0.13,728,0.04380807161731086,0.42511203044086066,20,470,49,151,g9988,g9988.t1,"[462, 3, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[126, 11, 1, 0, 3, 4, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004116256431650675,0.038729906376965204,4,0.0
2612,26901934,g2605.t1,0.26,6838,0.22479538176898892,0.6377864271931237,849,4371,744,1732,g4458,g4458.t1,"[3933, 52, 22, 33, 46, 16, 15, 13, 21, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1466, 27, 12, 19, 30, 16, 17, 14, 15, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01719440081380961,0.03264742238057152,1,0.0
2613,26901470,g5323.t1,0.12,2656,0.0402660280333482,0.38728259092658723,67,1709,170,562,Cre03.g181100,Cre03.g181100.t1.3,"[1683, 13, 4, 4, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[512, 17, 11, 9, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0028755106807417364,0.01485980865776262,20,12829.32691
2614,26898071,g7035.t1,0.06,1998,0.018158781751703202,0.20730599690892218,23,1282,71,392,g5140,g5140.t2,"[918, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[235, 9, 2, 1, 11, 1, 2, 2, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.041888378647617665,22,41456.58169
2615,26903974,g13757.t1,0.32,6023,0.34933767169134344,0.5829041126751264,1083,3878,573,1414,Cre01.g000100,Cre01.g000100.t1.3,"[4308, 104, 30, 4, 20, 5, 18, 12, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1452, 57, 13, 2, 9, 2, 14, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.010000507787280654,0.015072609965744072,3,3178.006388
2616,26892775,g991.t1,0.13,1254,0.08292209076217233,0.3800950201785391,65,828,82,275,Cre16.g659800,Cre16.g659800.t1.2,"[566, 3, 0, 2, 1, 0, 2, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[185, 4, 2, 4, 2, 4, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01000078746357981,0.03394885462275525,1,0.0
2617,26896213,g3586.t1,0.12,334,0.04167738836610807,0.44933867318375187,9,222,24,71,Cre17.g707350,Cre17.g707350.t1.2,"[229, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[68, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0034235916588857764,0.01888162672476398,4,4344.354372
2618,26891170,g7970.t1,0.15,2409,0.09412881131272034,0.3931360612106597,138,1560,164,536,Cre14.g618150,Cre14.g618150.t1.2,"[1382, 15, 5, 2, 4, 0, 1, 2, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[426, 32, 5, 6, 4, 0, 0, 1, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.006628198209417854,0.02392429193899782,1,0.0
2619,26888279,g17187.t1,0.1,804,0.05841877997181118,0.2342810137816143,29,516,33,164,Cre08.g363300,Cre08.g363300.t1.2,"[740, 8, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[213, 16, 4, 4, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0031768351430877797,0.02348601958072302,2,0.0
2620,26907666,g4948.t1,0.09,957,0.018253113299266672,0.28953526668829704,11,610,49,204,Cre12.g490700,Cre12.g490700.t1.2,"[594, 3, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[181, 2, 1, 2, 4, 3, 1, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0037022560962369443,0.03679738562091504,1,0.0
2621,26902582,g5487.t1,0.11,1025,0.052319146174900535,0.3271230712477283,33,653,57,215,Cre03.g173550,Cre03.g173550.t1.2,"[580, 4, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[167, 11, 3, 2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00201878248455241,0.02048633073301005,11,7728.957164
2622,26904796,g12494.t1,0.03,292,0.010489681481054879,0.11131500383870499,2,192,6,58,Cre10.g420350,Cre10.g420350.t1.2,"[192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[56, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.010930809105251295,219,26228.11015
2623,26901132,g10881.t2,0.1,2543,0.03972415168493451,0.3367772673013533,65,1680,140,516,g2978,g2978.t2,"[1404, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[416, 5, 0, 3, 2, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0005156291372270302,0.008470832000243764,101,37787.08237
2624,26908173,g11938.t1,0.07,419,0.029451636816880164,0.281020087081058,8,277,15,64,Cre12.g502300,Cre12.g502300.t1.2,"[286, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[65, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00038714672861014324,0.00877963125548727,5,4585.53669
2625,26906451,g12027.t1,0.11,844,0.07548792474199062,0.3389888428072928,40,557,39,143,Cre12.g506750,Cre12.g506750.t1.3,"[890, 4, 2, 3, 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[219, 9, 7, 3, 6, 2, 3, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004744881377965551,0.037062973337483145,9,107758.2191
2626,26897433,g3594.t1,0.14,5327,0.07473910890086093,0.42663459463665787,243,3416,422,1297,Cre17.g707100,Cre17.g707100.t1.3,"[1885, 7, 1, 1, 7, 2, 4, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[583, 20, 5, 6, 19, 6, 10, 3, 19, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004538567563777647,0.04859840232389252,12,230.7641307
2627,26889490,g16235.t1,0.12,4682,0.07993241320712069,0.32887465879019895,238,3139,254,954,Cre07.g321400,Cre07.g321400.t1.3,"[2673, 41, 0, 3, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[691, 55, 2, 10, 8, 2, 2, 3, 7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0024461745482506725,0.026110358892064922,4,0.0
2628,26902185,g5683.t1,0.09,692,0.04210854675682685,0.28391824139118005,19,464,26,110,Cre03.g165350,Cre03.g165350.t1.3,"[463, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[91, 5, 7, 0, 2, 1, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00023946360153256704,0.04682115270350564,145,15433.20345
2629,26889774,g16395.t1,0.16,6610,0.11514964219153764,0.3551239875317679,451,4225,400,1414,Cre07.g314050,Cre07.g314050.t1.3,"[4250, 28, 13, 8, 1, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1377, 34, 10, 8, 5, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002707251153692651,0.009806186276774513,17,285472.458
2630,26906552,g12163.t1,0.04,756,0.022283880922641632,0.12845379045552727,11,501,17,144,Cre12.g486100,Cre12.g486100.t1.2,"[414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[114, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.01152099257782209,2,10366.088109999999
2631,26891251,g8004.t1,0.22,2173,0.19505409129692125,0.4749367792341574,242,1409,171,486,Cre14.g616850,Cre14.g616850.t1.2,"[1244, 17, 11, 12, 7, 4, 4, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[360, 23, 17, 13, 8, 9, 7, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.012966719254751709,0.04997554577386511,168,28247.02109
2632,26897924,g7010.t1,0.17,1219,0.13538755113933482,0.4082261647217853,96,775,85,270,Cre05.g235700,Cre05.g235700.t1.2,"[791, 5, 2, 6, 5, 0, 4, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[261, 5, 2, 5, 3, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009787902088940151,0.019397759103641457,57,67899.83458
2633,26902964,g6650.t1,0.15,6280,0.11361885820373566,0.32404327880406464,429,4069,376,1429,g748,g748.t3,"[2324, 28, 8, 6, 8, 6, 8, 9, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[664, 45, 15, 8, 8, 3, 7, 10, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009761762937939775,0.03478453528303977,2,3000.202033
2634,26897314,g3281.t1,0.17,488,0.1210909000814912,0.3218301533739037,35,313,28,107,Cre17.g722850,Cre17.g722850.t1.3,"[312, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[94, 1, 2, 4, 0, 1, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001169370836726597,0.04330828904770631,4,24653.1244
2635,26890081,g12891.t1,0.25,2425,0.1981509034179469,0.6725461386726806,272,1562,266,599,g11716,g11716.t1,"[1380, 61, 22, 10, 11, 4, 8, 6, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[462, 21, 24, 8, 10, 2, 8, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.019551461371985202,0.039818633480452455,3,1677.135987
2636,26905959,g14329.t1,0.24,6485,0.195309689625005,0.593431976275945,716,4164,629,1534,g4550,g4550.t1,"[2575, 53, 14, 14, 8, 4, 4, 11, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[749, 48, 18, 14, 17, 9, 12, 7, 27, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.011787009561490275,0.052721863939374204,42,125289.6558
2637,26898943,g1492.t1,0.13,2190,0.0690833203711609,0.38602619820801287,92,1394,156,517,Cre13.g586350,Cre13.g586350.t1.3,"[1343, 21, 6, 13, 12, 3, 5, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[421, 19, 8, 14, 14, 4, 11, 5, 11, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.013845462588531752,0.05742388638494035,16,10.02033016
2638,26897980,g2322.t1,0.11,502,0.0334741155155762,0.3519411344876209,11,336,25,89,Cre05.g239200,Cre05.g239200.t1.2,"[330, 3, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[82, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003890445066915656,0.011603143129911142,13,83214.7282
2639,26906112,g2367.t1,0.21,7287,0.1646679601874131,0.5453851404175781,703,4755,610,1574,Cre04.g219050,Cre04.g219050.t1.3,"[4859, 55, 26, 15, 10, 6, 16, 12, 19, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1392, 72, 45, 25, 28, 10, 27, 13, 22, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00930916855454001,0.04344247886603704,4,4862.737088
2640,26906259,g12052.t1,0.11,5219,0.06540157087253445,0.3084524936747962,209,3337,284,1123,g12404,g12404.t1,"[1863, 5, 2, 2, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[528, 22, 5, 6, 7, 2, 3, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001967400350301726,0.025267839094400647,2,1340.18803
2641,26902425,g11076.t1,0.1,1396,0.061961824137443715,0.25760507406014743,54,908,75,344,Cre03.g155100,Cre03.g155100.t1.2,"[1166, 9, 3, 1, 2, 2, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[364, 26, 4, 2, 6, 9, 6, 7, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00544753926241088,0.04938942474603391,50,5555.391643
2642,26896512,g16538.t1,0.09,1141,0.017728098115751514,0.3788212117927543,13,742,69,232,Cre17.g728800,Cre17.g728800.t1.2,"[735, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[208, 4, 6, 4, 0, 1, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0004345474055746224,0.025857126476321525,2,4082.44629
2643,26903318,g13744.t1,0.26,2754,0.2340314393357344,0.6455459976491432,349,1736,274,633,g17,g17.t1,"[1269, 25, 13, 10, 2, 2, 0, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[429, 8, 12, 6, 6, 6, 7, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01064243103812882,0.03389161220043573,67,11680.58769
2644,26898597,g9087.t1,0.23,1303,0.2110229659498638,0.5411521378669734,158,859,101,262,Cre13.g605750,Cre13.g605750.t1.2,"[853, 6, 5, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[253, 1, 3, 0, 1, 1, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004126381735489895,0.015300059417706477,95,79100.57347
2645,26893855,g4400.t1,0.07,1745,0.02322305207763967,0.27397429978712223,26,1137,70,305,Cre06.g260950,Cre06.g260950.t1.2,"[820, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[185, 4, 0, 5, 4, 4, 2, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.041154579854270255,3,16572.61117
2646,26898837,g1643.t1,0.23,3032,0.20150698160760536,0.462739364695786,352,1992,240,695,Cre13.g579350,Cre13.g579350.t1.3,"[1577, 20, 12, 4, 10, 6, 2, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[464, 16, 10, 7, 16, 2, 5, 6, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009873792726212863,0.03883411493913322,236,35634.91551
2647,26893693,g17494.t1,0.12,404,0.04725972587155053,0.4270147224099609,12,262,28,86,Cre06.g273550,Cre06.g273550.t1.2,"[261, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[84, 0, 0, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002228163992869875,0.020796197266785502,3,17005.043680000002
2648,26906089,g17070.t1,0.29,3951,0.26001405015494305,0.6655544536842186,568,2585,409,927,g4704,g4704.t1,"[2490, 48, 22, 8, 16, 6, 7, 6, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[835, 35, 16, 8, 11, 9, 2, 0, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.013116850357516589,0.024431995020230312,22,73285.82336000001
2649,26889874,g10334.t1,0.11,643,0.060639072471821175,0.30409883108112323,24,412,30,120,Cre07.g345500,Cre07.g345500.t1.2,"[513, 1, 1, 1, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[148, 4, 3, 0, 5, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00419808949220714,0.03598708559729113,1,0.0
2650,26891820,g985.t1,0.11,3019,0.06465539640091214,0.28383515155713623,119,1921,151,639,Cre16.g659600,Cre16.g659600.t1.3,"[1649, 8, 4, 5, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[460, 17, 13, 13, 8, 3, 5, 7, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002954874564596298,0.0389197188309286,103,283596.2144
2651,26902773,g11019.t1,0.1,921,0.054944468850489474,0.24002366384981377,32,604,38,185,Cre03.g152800,Cre03.g152800.t1.2,"[587, 4, 0, 2, 1, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[162, 1, 0, 3, 0, 8, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.005508557938225457,0.03888706320517034,1,0.0
2652,26904628,g2951.t1,0.2,3775,0.14845672970796095,0.4670347363690981,325,2413,316,909,Cre10.g449850,Cre10.g449850.t1.3,"[2196, 37, 7, 3, 9, 5, 5, 3, 20, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[796, 31, 5, 4, 3, 5, 5, 3, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.011917316117527029,0.018548989137224428,10,8532.929909
2653,26894823,g13017.t1,0.18,1993,0.13541490730290948,0.3950242296917106,154,1243,117,381,g9963,g9963.t1,"[1166, 11, 7, 11, 4, 0, 3, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[303, 7, 7, 9, 6, 7, 5, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.009001831799607625,0.04017630106797762,18,10382.2854
2654,26906486,g4922.t1,0.3,2892,0.2927243946331731,0.7233814055896066,452,1865,304,655,g12094,g12094.t1,"[2273, 38, 21, 14, 23, 12, 13, 23, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[734, 22, 11, 5, 11, 13, 8, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.019221946967611706,0.03363621871512833,17,79095.08963
2655,26906019,g4213.t1,0.08,1459,0.02466269390242289,0.32499154695834803,23,948,72,273,Cre04.g227900,Cre04.g227900.t1.2,"[721, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[158, 9, 8, 4, 4, 2, 1, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001029140938143213,0.04801012900797317,2,8441.0
2656,26894531,g17567.t1,0.21,2332,0.1883419225149196,0.43152310867767135,248,1489,189,576,Cre06.g277150,Cre06.g277150.t1.2,"[2072, 51, 14, 11, 9, 8, 8, 8, 12, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[673, 40, 18, 13, 13, 3, 0, 9, 22, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.01626407725436696,0.04555432235787397,97,9953.248695
2657,26891693,g828.t1,0.33,717,0.3646698485644671,0.7166335837705773,134,464,72,156,Cre16.g652000,Cre16.g652000.t1.3,"[417, 7, 8, 0, 3, 0, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[133, 4, 7, 0, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.013844325609031491,0.027635215159889464,30,2903.20203
2658,26889196,g16268.t1,0.14,744,0.06891501851460301,0.36577740475885245,32,486,44,152,Cre07.g319950,Cre07.g319950.t1.2,"[474, 1, 1, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[139, 6, 1, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0049428104575163405,0.019520697167755993,3,0.0
2659,26898321,g13550.t1,0.32,2087,0.34583299676661183,0.5851189181621812,366,1321,182,448,Cre15.g640100,Cre15.g640100.t1.2,"[1013, 19, 8, 1, 4, 4, 4, 7, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[287, 12, 4, 3, 3, 0, 4, 5, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.013852032040886529,0.0330654000730727,171,16362.061419999998
2660,26902946,g6173.t1,0.02,1103,0.010919210156674549,0.05973304729494405,8,738,12,209,g274,g274.t1,"[737, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[204, 3, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.005975723622782446,10,2225.475398
2661,26890317,g2421.t1,0.12,477,0.06700882525188749,0.4022285318002316,20,312,33,106,Cre11.g482650,Cre11.g482650.t1.3,"[360, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[117, 0, 0, 1, 1, 0, 2, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00632106723968126,0.029490196078431376,133,6678.931391
2662,26903627,g6232.t1,0.16,2417,0.10202815746313217,0.4286939842366038,147,1541,176,539,Cre01.g013550,Cre01.g013550.t1.3,"[1427, 18, 2, 10, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[463, 27, 1, 7, 2, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.004034535624949568,0.01635928298712224,3,39147.19722
2663,26902169,g2536.t1,0.15,919,0.07305473978260757,0.45499136190487643,41,589,73,214,g4379,g4379.t1,"[675, 13, 6, 4, 2, 1, 2, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[200, 13, 4, 3, 2, 3, 3, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.010692662334055436,0.04335975524961758,28,1.2910879720000001
2664,26898633,g1943.t1,0.22,427,0.18320410924161987,0.490444850554998,46,283,36,100,Cre13.g565950,Cre13.g565950.t1.2,"[427, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[132, 6, 0, 0, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0012860082304526747,0.022807258101375752,1,0.0
2665,26901828,g10980.t1,0.15,748,0.07071615548147384,0.4601959116434935,33,489,54,157,Cre03.g150950,Cre03.g150950.t1.1,"[482, 1, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[142, 2, 3, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00452694739097825,0.014335511982570808,14,17520.64917
2666,26893551,g4565.t1,0.17,985,0.12025698755638453,0.43773761576275416,72,648,64,193,Cre06.g269300,Cre06.g269300.t1.2,"[568, 9, 3, 5, 1, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[138, 14, 6, 4, 8, 1, 2, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.010642995937113583,0.06601307189542484,9,11064.08797
2667,26889130,g16340.t1,0.12,2981,0.07714411462692958,0.2772991373215355,142,1937,137,591,Cre07.g316650,Cre07.g316650.t1.3,"[1761, 8, 3, 1, 2, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[476, 19, 8, 5, 8, 0, 0, 3, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003082647994627385,0.024450669156551506,2,16880.0
2668,26890921,g201.t1,0.07,2324,0.027233454597182963,0.2360764099780142,41,1533,80,395,Cre14.g621000,Cre14.g621000.t1.2,"[1598, 6, 5, 0, 5, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[361, 6, 18, 4, 10, 9, 6, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0034133966730491125,0.04403575272591137,3,0.0
2669,26897834,g1201.t1,0.14,1483,0.08710098659992936,0.4213161196381291,81,985,88,273,Cre05.g247800,Cre05.g247800.t1.2,"[741, 6, 1, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[158, 15, 8, 10, 8, 2, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0034459113437318267,0.05930176948828311,25,12109.443720000001
2670,26906260,g12081.t1,0.06,650,0.01883929507149897,0.23465424096025456,8,430,27,134,g12371,g12371.t1,"[428, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[129, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0005167958656330749,0.004877572919715149,6,34745.2262
2671,26904495,g5745.t1,0.04,378,0.007978798653791816,0.13674116759546595,2,252,9,72,Cre10.g455300,Cre10.g455300.t1.2,"[252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[66, 1, 3, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.021332607116920848,5,23221.86286
