,ness_ID,Cincerta_transcript_ID,PID,aligned_sites,k0,k4,diffs0,sites0,diffs4,sites4,gene,transcript,SFS0,SFS4,pi0,pi4,max_connectivity,BetweennessCentrality
130,26889931,g16185.t1,0.04,1665,0.0099759632829571,0.1584818202504052,11,1110,40,280,Cre07.g324200,Cre07.g324200.t1.2,"[1315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[326, 5, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.005837745582901805,5,0.000878
131,26889931,g16185.t1,0.04,1665,0.0099759632829571,0.1584818202504052,11,1110,40,280,Cre07.g324200,Cre07.g324200.t1.2,"[1315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[326, 5, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.005837745582901805,5,0.000877
132,26889931,g16185.t1,0.04,1665,0.0099759632829571,0.1584818202504052,11,1110,40,280,Cre07.g324200,Cre07.g324200.t1.2,"[1315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[326, 5, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.005837745582901805,5,0.0008789999999999999
133,26889931,g16185.t1,0.04,1665,0.0099759632829571,0.1584818202504052,11,1110,40,280,Cre07.g324200,Cre07.g324200.t1.2,"[1315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[326, 5, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.005837745582901805,5,0.000878
134,26889931,g16185.t1,0.04,1665,0.0099759632829571,0.1584818202504052,11,1110,40,280,Cre07.g324200,Cre07.g324200.t1.2,"[1315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[326, 5, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.005837745582901805,5,0.0008789999999999999
135,26889931,g16185.t1,0.04,1665,0.0099759632829571,0.1584818202504052,11,1110,40,280,Cre07.g324200,Cre07.g324200.t1.2,"[1315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[326, 5, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.005837745582901805,5,0.0008550000000000001
136,26889931,g16185.t1,0.04,1665,0.0099759632829571,0.1584818202504052,11,1110,40,280,Cre07.g324200,Cre07.g324200.t1.2,"[1315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[326, 5, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.005837745582901805,5,0.000867
137,26889931,g16185.t1,0.04,1665,0.0099759632829571,0.1584818202504052,11,1110,40,280,Cre07.g324200,Cre07.g324200.t1.2,"[1315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[326, 5, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.005837745582901805,5,0.0008550000000000001
138,26889931,g16185.t1,0.04,1665,0.0099759632829571,0.1584818202504052,11,1110,40,280,Cre07.g324200,Cre07.g324200.t1.2,"[1315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[326, 5, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.005837745582901805,5,0.000867
139,26889931,g16185.t1,0.04,1665,0.0099759632829571,0.1584818202504052,11,1110,40,280,Cre07.g324200,Cre07.g324200.t1.2,"[1315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[326, 5, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.005837745582901805,5,0.000867
140,26889931,g16185.t1,0.04,1665,0.0099759632829571,0.1584818202504052,11,1110,40,280,Cre07.g324200,Cre07.g324200.t1.2,"[1315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[326, 5, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.005837745582901805,5,0.000867
141,26890996,g7913.t1,0.07,677,0.013636739312392857,0.2610659966436464,6,444,28,127,Cre14.g620300,Cre14.g620300.t1.2,"[442, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[116, 1, 4, 2, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0023593891966353056,0.02339454300238614,6,0.00107286
142,26890996,g7913.t1,0.07,677,0.013636739312392857,0.2610659966436464,6,444,28,127,Cre14.g620300,Cre14.g620300.t1.2,"[442, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[116, 1, 4, 2, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0023593891966353056,0.02339454300238614,6,0.0007509999999999999
143,26906594,g7313.t1,0.09,861,0.03561499969949092,0.3487705269446307,20,575,41,147,Cre12.g555450,Cre12.g555450.t1.2,"[573, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[136, 2, 4, 0, 1, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0007274793975561238,0.03048646751765583,5,0.00045700000000000005
144,26906594,g7313.t1,0.09,861,0.03561499969949092,0.3487705269446307,20,575,41,147,Cre12.g555450,Cre12.g555450.t1.2,"[573, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[136, 2, 4, 0, 1, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0007274793975561238,0.03048646751765583,5,0.000333
145,26906594,g7313.t1,0.09,861,0.03561499969949092,0.3487705269446307,20,575,41,147,Cre12.g555450,Cre12.g555450.t1.2,"[573, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[136, 2, 4, 0, 1, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0007274793975561238,0.03048646751765583,5,0.000643
146,26906594,g7313.t1,0.09,861,0.03561499969949092,0.3487705269446307,20,575,41,147,Cre12.g555450,Cre12.g555450.t1.2,"[573, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[136, 2, 4, 0, 1, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0007274793975561238,0.03048646751765583,5,0.000807
147,26906594,g7313.t1,0.09,861,0.03561499969949092,0.3487705269446307,20,575,41,147,Cre12.g555450,Cre12.g555450.t1.2,"[573, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[136, 2, 4, 0, 1, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0007274793975561238,0.03048646751765583,5,0.00045700000000000005
148,26905315,g5901.t1,0.18,1077,0.13478436115131726,0.4166443520129232,85,689,78,244,Cre10.g463150,Cre10.g463150.t1.3,"[400, 3, 0, 5, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[133, 5, 4, 5, 2, 0, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008518941557205407,0.04237824161922833,3,0.0008039999999999999
149,26905315,g5901.t1,0.18,1077,0.13478436115131726,0.4166443520129232,85,689,78,244,Cre10.g463150,Cre10.g463150.t1.3,"[400, 3, 0, 5, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[133, 5, 4, 5, 2, 0, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008518941557205407,0.04237824161922833,3,0.000779
150,26905315,g5901.t1,0.18,1077,0.13478436115131726,0.4166443520129232,85,689,78,244,Cre10.g463150,Cre10.g463150.t1.3,"[400, 3, 0, 5, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[133, 5, 4, 5, 2, 0, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008518941557205407,0.04237824161922833,3,0.00082
151,26905315,g5901.t1,0.18,1077,0.13478436115131726,0.4166443520129232,85,689,78,244,Cre10.g463150,Cre10.g463150.t1.3,"[400, 3, 0, 5, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[133, 5, 4, 5, 2, 0, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008518941557205407,0.04237824161922833,3,0.000149
152,26905315,g5901.t1,0.18,1077,0.13478436115131726,0.4166443520129232,85,689,78,244,Cre10.g463150,Cre10.g463150.t1.3,"[400, 3, 0, 5, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[133, 5, 4, 5, 2, 0, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008518941557205407,0.04237824161922833,3,0.000149
153,26905315,g5901.t1,0.18,1077,0.13478436115131726,0.4166443520129232,85,689,78,244,Cre10.g463150,Cre10.g463150.t1.3,"[400, 3, 0, 5, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[133, 5, 4, 5, 2, 0, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008518941557205407,0.04237824161922833,3,0.000149
154,26905315,g5901.t1,0.18,1077,0.13478436115131726,0.4166443520129232,85,689,78,244,Cre10.g463150,Cre10.g463150.t1.3,"[400, 3, 0, 5, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[133, 5, 4, 5, 2, 0, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008518941557205407,0.04237824161922833,3,0.000149
155,26905315,g5901.t1,0.18,1077,0.13478436115131726,0.4166443520129232,85,689,78,244,Cre10.g463150,Cre10.g463150.t1.3,"[400, 3, 0, 5, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[133, 5, 4, 5, 2, 0, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008518941557205407,0.04237824161922833,3,0.000149
156,26905315,g5901.t1,0.18,1077,0.13478436115131726,0.4166443520129232,85,689,78,244,Cre10.g463150,Cre10.g463150.t1.3,"[400, 3, 0, 5, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[133, 5, 4, 5, 2, 0, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.008518941557205407,0.04237824161922833,3,0.000149
157,26901110,g5319.t1,0.04,1517,0.013100769780293123,0.1513688725355417,13,1001,44,321,Cre03.g181300,Cre03.g181300.t1.2,"[990, 3, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[291, 12, 1, 3, 4, 1, 2, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0021590217668649046,0.026205065359477125,4,0.000332
158,26902594,g5613.t1,0.05,1336,0.02332096163920295,0.15496068702224935,20,871,42,300,Cre03.g168550,Cre03.g168550.t1.1,"[913, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[272, 17, 4, 9, 4, 3, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0011760429362584728,0.033970276008492575,4,0.00345495
159,26903831,g6674.t1,0.05,1090,0.023956945197615515,0.13870881192475437,17,721,29,229,Cre01.g034400,Cre01.g034400.t1.1,"[720, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[199, 7, 9, 3, 2, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002365218647311595,0.029658678286129263,4,0.000678
160,26903831,g6674.t1,0.05,1090,0.023956945197615515,0.13870881192475437,17,721,29,229,Cre01.g034400,Cre01.g034400.t1.1,"[720, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[199, 7, 9, 3, 2, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002365218647311595,0.029658678286129263,4,0.00031800000000000003
161,26900029,g8443.t1,0.05,953,0.019262696051021426,0.1684058816856358,12,631,27,179,Cre02.g079700,Cre02.g079700.t1.2,"[562, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[153, 2, 4, 0, 1, 1, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0012631530153432533,0.026498149460587445,4,0.000106
162,26900029,g8443.t1,0.05,953,0.019262696051021426,0.1684058816856358,12,631,27,179,Cre02.g079700,Cre02.g079700.t1.2,"[562, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[153, 2, 4, 0, 1, 1, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0012631530153432533,0.026498149460587445,4,0.0005610000000000001
163,26900812,g15316.t1,0.1,1455,0.03379932380883721,0.30736681010784006,31,938,87,345,Cre02.g146050,Cre02.g146050.t1.2,"[877, 1, 4, 1, 1, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[299, 4, 10, 2, 0, 0, 7, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0044994375703037125,0.023037198418462034,4,2.47e-05
164,26900812,g15316.t1,0.1,1455,0.03379932380883721,0.30736681010784006,31,938,87,345,Cre02.g146050,Cre02.g146050.t1.2,"[877, 1, 4, 1, 1, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[299, 4, 10, 2, 0, 0, 7, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0044994375703037125,0.023037198418462034,4,7.4e-05
165,26900201,g16690.t1,0.1,707,0.07355556059084488,0.25863036471879725,33,471,28,128,Cre02.g142200,Cre02.g142200.t1.2,"[369, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[96, 1, 0, 1, 1, 4, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002125939981727458,0.04647785039941903,3,4.09e-05
166,26904883,g13372.t1,0.06,1778,0.024648110548834475,0.22137355273083947,29,1196,60,313,Cre10.g433600,Cre10.g433600.t1.2,"[1024, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[258, 6, 2, 3, 1, 1, 3, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0016721344828463163,0.022452626134386613,5,0.000342
167,26904883,g13372.t1,0.06,1778,0.024648110548834475,0.22137355273083947,29,1196,60,313,Cre10.g433600,Cre10.g433600.t1.2,"[1024, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[258, 6, 2, 3, 1, 1, 3, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0016721344828463163,0.022452626134386613,5,0.000367
168,26901488,g5069.t1,0.05,433,0.0068807822070309525,0.28461721627867775,2,292,18,76,Cre03.g193950,Cre03.g193950.t1.2,"[291, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[76, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0007162682424568,0.005517358458534929,7,0.0007769999999999999
169,26894120,g4424.t1,0.08,1013,0.03378257862586746,0.22849530673964902,22,666,39,198,Cre06.g262050,Cre06.g262050.t1.2,"[745, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[205, 2, 2, 4, 4, 2, 1, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003054750528706822,0.033807623344322975,2,4.6e-07
170,26903945,g6588.t1,0.08,1031,0.013534201851880923,0.32217199476541875,9,671,55,210,Cre01.g030250,Cre01.g030250.t1.2,"[668, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[199, 6, 3, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0013499208499645526,0.012576278536691137,4,0.000544
171,26903945,g6588.t1,0.08,1031,0.013534201851880923,0.32217199476541875,9,671,55,210,Cre01.g030250,Cre01.g030250.t1.2,"[668, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[199, 6, 3, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0013499208499645526,0.012576278536691137,4,0.000368
172,26899290,g1656.t1,0.07,1071,0.022494657093029655,0.33657143539611645,16,722,48,177,Cre13.g578750,Cre13.g578750.t1.2,"[822, 3, 3, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[187, 4, 6, 1, 5, 1, 1, 7, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002725930115635998,0.045630034959720324,5,8.65e-05
173,26899290,g1656.t1,0.07,1071,0.022494657093029655,0.33657143539611645,16,722,48,177,Cre13.g578750,Cre13.g578750.t1.2,"[822, 3, 3, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[187, 4, 6, 1, 5, 1, 1, 7, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002725930115635998,0.045630034959720324,5,0.000661
174,26902421,g5700.t1,0.08,601,0.017486220873735584,0.2892468606089886,7,405,24,100,Cre03.g164350,Cre03.g164350.t1.3,"[350, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[72, 4, 4, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0028328611898017,0.04400364797081623,5,0.00125658
175,26902421,g5700.t1,0.08,601,0.017486220873735584,0.2892468606089886,7,405,24,100,Cre03.g164350,Cre03.g164350.t1.3,"[350, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[72, 4, 4, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0028328611898017,0.04400364797081623,5,0.00159866
176,26901966,g11157.t1,0.05,1466,0.013523251256794148,0.20465023999998025,13,970,60,335,Cre03.g158900,Cre03.g158900.t1.2,"[842, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[262, 7, 0, 1, 6, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0007861635220125787,0.020189333147256527,4,0.0005139999999999999
177,26906859,g4841.t1,0.04,1093,0.02032644733334345,0.14435544619347945,15,748,26,198,Cre12.g485150,Cre12.g485150.t1.2,"[743, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[201, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0002811160306416473,0.002646261756735215,6,0.00264873
178,26903730,g6629.t1,0.04,787,0.023078744000065245,0.10570225547332524,12,528,14,142,Cre01.g032050,Cre01.g032050.t1.2,"[665, 2, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[172, 3, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0025363379182518782,0.010239651416122006,4,0.000411
179,26903730,g6629.t1,0.04,787,0.023078744000065245,0.10570225547332524,12,528,14,142,Cre01.g032050,Cre01.g032050.t1.2,"[665, 2, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[172, 3, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0025363379182518782,0.010239651416122006,4,0.00023700000000000001
180,26901167,g11133.t1,0.03,1369,0.007698014795583932,0.1129647570410255,7,914,28,267,Cre03.g158000,Cre03.g158000.t1.2,"[914, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[257, 0, 1, 0, 8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.01351252111331424,3,0.000426
181,26906807,g17381.t1,0.09,1355,0.04058176850167362,0.2962726731116887,35,886,70,286,Cre12.g525650,Cre12.g525650.t1.2,"[890, 3, 5, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[259, 11, 7, 2, 1, 0, 5, 1, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0048802706923477355,0.03135458077847405,6,0.0008560000000000001
182,26894865,g15536.t1,0.07,1346,0.02824128828445721,0.24654019486267126,25,902,54,257,Cre09.g389250,Cre09.g389250.t1.2,"[895, 2, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[234, 8, 0, 1, 4, 0, 4, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0018228031953522149,0.0260156350121748,7,0.00140841
183,26894865,g15536.t1,0.07,1346,0.02824128828445721,0.24654019486267126,25,902,54,257,Cre09.g389250,Cre09.g389250.t1.2,"[895, 2, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[234, 8, 0, 1, 4, 0, 4, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0018228031953522149,0.0260156350121748,7,0.000522
184,26894865,g15536.t1,0.07,1346,0.02824128828445721,0.24654019486267126,25,902,54,257,Cre09.g389250,Cre09.g389250.t1.2,"[895, 2, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[234, 8, 0, 1, 4, 0, 4, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0018228031953522149,0.0260156350121748,7,0.000412
185,26894865,g15536.t1,0.07,1346,0.02824128828445721,0.24654019486267126,25,902,54,257,Cre09.g389250,Cre09.g389250.t1.2,"[895, 2, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[234, 8, 0, 1, 4, 0, 4, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0018228031953522149,0.0260156350121748,7,0.00109048
186,26903485,g6743.t1,0.05,1534,0.026168370645635704,0.14867775907489061,26,1011,41,304,Cre01.g037700,Cre01.g037700.t1.2,"[1000, 7, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[277, 8, 8, 4, 3, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002114000892147165,0.022123323013415897,7,0.0008960000000000001
187,26903485,g6743.t1,0.05,1534,0.026168370645635704,0.14867775907489061,26,1011,41,304,Cre01.g037700,Cre01.g037700.t1.2,"[1000, 7, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[277, 8, 8, 4, 3, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.002114000892147165,0.022123323013415897,7,0.0009539999999999999
188,26906754,g7312.t1,0.12,1326,0.07347222285904552,0.31192887982863565,59,843,86,337,Cre12.g555500,Cre12.g555500.t1.2,"[810, 5, 3, 1, 4, 2, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[296, 10, 1, 1, 2, 1, 2, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00640964920589814,0.02128793001003954,5,0.0009130000000000001
189,26890804,g15130.t1,0.12,1029,0.05910454508227325,0.3408545154111441,37,651,63,230,Cre14.g630400,Cre14.g630400.t1.2,"[556, 2, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[171, 8, 3, 1, 1, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.003111250420831447,0.02162425253789459,6,0.00176249
190,26888034,g11616.t1,0.06,1199,0.01809652635075629,0.23373476466788226,14,783,49,244,Cre08.g368950,Cre08.g368950.t1.2,"[921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[267, 4, 0, 4, 1, 3, 3, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.023584258878376528,3,0.000314
191,26889565,g15015.t1,0.05,2178,0.006976794496735171,0.21279829485382568,10,1440,78,421,Cre07.g356350,Cre07.g356350.t1.1,"[1438, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[401, 1, 7, 1, 5, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.00014534421598150492,0.016696093919400305,5,0.000723
192,26904122,g9841.t1,0.08,1911,0.02328257604371696,0.2892468606089886,29,1265,84,350,Cre01.g043350,Cre01.g043350.t1.2,"[1271, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[330, 11, 9, 1, 1, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0011669507270410122,0.016284791069986048,4,0.000767
193,26907662,g11963.t1,0.08,226,0.00660797226161619,0.4581818117422298,1,152,12,35,Cre12.g503550,Cre12.g503550.t1.2,"[399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[104, 2, 1, 3, 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,0.03205995041694839,3,3.5100000000000006e-05
194,26906459,g12059.t1,0.08,1229,0.0429245869761274,0.2064929492356763,33,791,50,277,Cre12.g507950,Cre12.g507950.t1.3,"[934, 1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[307, 6, 0, 1, 0, 0, 7, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.001698371929531486,0.018014201565399825,2,2.8300000000000003e-05
